"";"SchoolName2";"variable";"estimate";"Total";"Percent";"LeaveTime";"CumPer";"LeaveDT";"School.name";"Proposed.tier";"Start";"End";"Type";"Name";"Address";"State";"MailingAddress";"CurrentStartTime";"Total.Students";"Female";"%.Female";"Gender.X";"%.Gender.X";"Male";"%.Male";"American.Indian/.Alaskan.Native";"%.American.Indian/.Alaskan.Native";"Asian";"%.Asian";"Black/.African.American";"%.Black/.African.American";"Hispanic/.Latino.of.any.race(s)";"%.Hispanic/.Latino.of.any.race(s)";"Native.Hawaiian/.Other.Pacific.Islander";"%.Native.Hawaiian/.Other.Pacific.Islander";"Two.or.More.Races";"%.Two.or.More.Races";"White";"%.White";"English.Language.Learners";"%.English.Language.Learners";"Foster.Care";"%.Foster.Care";"Highly.Capable";"%.Highly.Capable";"Homeless";"%.Homeless";"Low-Income";"%.Low-Income";"Migrant";"%.Migrant";"Military.Parent";"%.Military.Parent";"Mobile";"%.Moble";"Section.504";"%.Section.504";"Students.with.Disabilities";"%.Students.with.Disabilities";"Non-English.Language.Learners";"%.Non-English.Language.Learners";"Non-Foster.Care";"%.Non-Foster.Care";"Non-Highly.Capable";"%.Non-Highly.Capable";"Non-Homeless";"%.Non-Homeless";"Non-Low.Income";"%.Non-Low.Income";"Non.Migrant";"%.Non.Migrant";"Non.Military.Parent";"%.Non.Military.Parent";"Non.Mobile";"%.Non.Mobile";"Non.Section.504";"%.Non.Section.504";"Students.without.Disabilities";"%.Students.without.Disabilities";"2020-21.FRPL.%.based.on.2019-20.as.of.Mar.31";"2020-21.Preliminary.FRPL.%.based.on.2019-20.data.as.of.Mar.6";"2020-21.Preliminary.FRPL.%.based.on.2019-20.data.as.of.Jan.29";"2019-20.FINAL.FRPL.%.based.on.2018-19.data";"2018-19.FINAL.FRPL.%.based.on.2017-18..data";"3.Year.Average.for.2020-21.Eligibility";"Preliminary.High.Poverty.Eligibility.for.SY.2020-21";"Title.I.School.Wide";"Title1";"ProposedStart";"TimeShift";"ADR_LGT";"ADR_LTT";"GEOID";"median_hhi";"HHI_group";"NeedToLeave"
"964";"Olympic View Elementary School";"Go2Work_1200";105;14620;0,00718194254445964;12H 0M 0S;0,919493844049248;2022-04-26 12:00:00;"Olympic View​";1;"7:30 a.m.";"2 p.m.";"Elementary School";"Olympic View Elementary";"504 NE 95th St.";"Seattle, WA 98115";"504 NE 95th St.,Seattle, WA 98115";2022-04-26 07:55:00;365;175;0,4794520548;3;0,008219178082;187;0,5123287671;0;0;29;0,07945205479;63;0,1726027397;53;0,1452054795;1;0,002739726027;32;0,08767123288;187;0,5123287671;80;0,2191780822;0;0;8;0,02191780822;22;0,0602739726;131;0,3589041096;0;0;1;0,002739726027;13;0,03561643836;2;0,005479452055;56;0,0001651341715;285;0,7808219178;365;1;357;0,9780821918;343;0,9397260274;234;0,6410958904;365;1;364;0,997260274;352;0,9643835616;363;0,9945205479;309;0,8465753425;0,3656;0,3656;0,3656;0,3523;0,34375;0,3539;"No";"School-wide";"School-wide";2022-04-26 07:30:00;-25;-122,32126;47,69821;"53033001900";94506,0476190476;"50-100K";2022-04-26 07:00:00
"965";"Olympic View Elementary School";"Go2Work_1600";619;14620;0,0423392612859097;16H 0M 0S;0,961833105335157;2022-04-26 16:00:00;"Olympic View​";1;"7:30 a.m.";"2 p.m.";"Elementary School";"Olympic View Elementary";"504 NE 95th St.";"Seattle, WA 98115";"504 NE 95th St.,Seattle, WA 98115";2022-04-26 07:55:00;365;175;0,4794520548;3;0,008219178082;187;0,5123287671;0;0;29;0,07945205479;63;0,1726027397;53;0,1452054795;1;0,002739726027;32;0,08767123288;187;0,5123287671;80;0,2191780822;0;0;8;0,02191780822;22;0,0602739726;131;0,3589041096;0;0;1;0,002739726027;13;0,03561643836;2;0,005479452055;56;0,0001651341715;285;0,7808219178;365;1;357;0,9780821918;343;0,9397260274;234;0,6410958904;365;1;364;0,997260274;352;0,9643835616;363;0,9945205479;309;0,8465753425;0,3656;0,3656;0,3656;0,3523;0,34375;0,3539;"No";"School-wide";"School-wide";2022-04-26 07:30:00;-25;-122,32126;47,69821;"53033001900";94506,0476190476;"50-100K";2022-04-26 07:00:00
"966";"Olympic View Elementary School";"Go2Work_2400";558;14620;0,0381668946648427;24H 0M 0S;1;2022-04-27 00:00:00;"Olympic View​";1;"7:30 a.m.";"2 p.m.";"Elementary School";"Olympic View Elementary";"504 NE 95th St.";"Seattle, WA 98115";"504 NE 95th St.,Seattle, WA 98115";2022-04-26 07:55:00;365;175;0,4794520548;3;0,008219178082;187;0,5123287671;0;0;29;0,07945205479;63;0,1726027397;53;0,1452054795;1;0,002739726027;32;0,08767123288;187;0,5123287671;80;0,2191780822;0;0;8;0,02191780822;22;0,0602739726;131;0,3589041096;0;0;1;0,002739726027;13;0,03561643836;2;0,005479452055;56;0,0001651341715;285;0,7808219178;365;1;357;0,9780821918;343;0,9397260274;234;0,6410958904;365;1;364;0,997260274;352;0,9643835616;363;0,9945205479;309;0,8465753425;0,3656;0,3656;0,3656;0,3523;0,34375;0,3539;"No";"School-wide";"School-wide";2022-04-26 07:30:00;-25;-122,32126;47,69821;"53033001900";94506,0476190476;"50-100K";2022-04-26 07:00:00
"967";"Orca K-8 School";"Go2Work_0500";1621;27824;0,0582590569292697;5H 0M 0S;0,0582590569292697;2022-04-26 05:00:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"968";"Orca K-8 School";"Go2Work_0530";880;27824;0,031627372052904;5H 30M 0S;0,0898864289821737;2022-04-26 05:30:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"969";"Orca K-8 School";"Go2Work_0600";1013;27824;0,0364074180563542;6H 0M 0S;0,126293847038528;2022-04-26 06:00:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"970";"Orca K-8 School";"Go2Work_0630";1821;27824;0,0654470960322024;6H 30M 0S;0,19174094307073;2022-04-26 06:30:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"971";"Orca K-8 School";"Go2Work_0700";1786;27824;0,0641891891891892;7H 0M 0S;0,25593013225992;2022-04-26 07:00:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"972";"Orca K-8 School";"Go2Work_0730";3776;27824;0,13571017826337;7H 30M 0S;0,391640310523289;2022-04-26 07:30:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"973";"Orca K-8 School";"Go2Work_0800";3549;27824;0,127551753881541;8H 0M 0S;0,51919206440483;2022-04-26 08:00:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"974";"Orca K-8 School";"Go2Work_0830";3820;27824;0,137291546866015;8H 30M 0S;0,656483611270845;2022-04-26 08:30:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"975";"Orca K-8 School";"Go2Work_0900";1838;27824;0,0660580793559517;9H 0M 0S;0,722541690626797;2022-04-26 09:00:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"976";"Orca K-8 School";"Go2Work_1000";2452;27824;0,0881253594019552;10H 0M 0S;0,810667050028752;2022-04-26 10:00:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"977";"Orca K-8 School";"Go2Work_1100";1428;27824;0,0513225991949396;11H 0M 0S;0,861989649223692;2022-04-26 11:00:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"978";"Orca K-8 School";"Go2Work_1200";629;27824;0,0226063829787234;12H 0M 0S;0,884596032202415;2022-04-26 12:00:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"979";"Orca K-8 School";"Go2Work_1600";1881;27824;0,0676035077630822;16H 0M 0S;0,952199539965497;2022-04-26 16:00:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"980";"Orca K-8 School";"Go2Work_2400";1330;27824;0,0478004600345026;24H 0M 0S;1;2022-04-27 00:00:00;"Orca​";3;"9:30 a.m.";"4 p.m.";"K-8";"Orca K-8";"5215 46th Ave. S";"Seattle, WA 98118";"5215 46th Ave. S,Seattle, WA 98118";2022-04-26 08:55:00;395;181;0,4582278481;4;0,01012658228;210;0,5316455696;0;0;24;0,06075949367;108;0,2734177215;49;0,1240506329;0;0;48;0,1215189873;166;0,4202531646;48;0,1215189873;0;0;20;0,05063291139;8;0,02025316456;142;0,3594936709;0;0;2;0,005063291139;9;0,02278481013;1;0,00253164557;45;5,127383432e-05;347;0,8784810127;391;0,9898734177;375;0,9493670886;387;0,9797468354;253;0,6405063291;395;1;393;0,9949367089;386;0,9772151899;394;0,9974683544;350;0,8860759494;0,2685;0,2685;0,2685;0,2746;0,304347826086957;0,2825;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 09:30:00;35;-122,27595;47,55478;"53033010301";91555,85;"50-100K";2022-04-26 09:00:00
"981";"Pathfinder K-8 School";"Go2Work_0500";212;11998;0,0176696116019337;5H 0M 0S;0,0176696116019337;2022-04-26 05:00:00;"Pathfinder​";3;"9:30 a.m.";"4 p.m.";"K-8";"Pathfinder K-8";"1901 SW Genesee St.";"Seattle, WA 98106";"1901 SW Genesee St.,Seattle, WA 98106";2022-04-26 08:55:00;468;231;0,4935897436;8;0,01709401709;229;0,4893162393;0;0;18;0,03846153846;18;0,03846153846;53;0,1132478632;2;0,004273504274;63;0,1346153846;314;0,6709401709;7;0,01495726496;0;0;22;0,04700854701;3;0,00641025641;64;0,1367521368;0;0;2;0,004273504274;8;0,01709401709;5;0,01068376068;107;1,369712908e-05;461;0,985042735;468;1;446;0,952991453;465;0,9935897436;404;0,8632478632;468;1;466;0,9957264957;460;0,9829059829;463;0,9893162393;361;0,7713675214;0,1255;0,1255;0,1255;0,1373;0,141683778234086;0,1348;"No";NA;"No";2022-04-26 09:30:00;35;-122,35792;47,56268;"53033009900";99124,0714285714;"50-100K";2022-04-26 09:00:00
"982";"Pathfinder K-8 School";"Go2Work_0530";351;11998;0,0292548758126354;5H 30M 0S;0,0469244874145691;2022-04-26 05:30:00;"Pathfinder​";3;"9:30 a.m.";"4 p.m.";"K-8";"Pathfinder K-8";"1901 SW Genesee St.";"Seattle, WA 98106";"1901 SW Genesee St.,Seattle, WA 98106";2022-04-26 08:55:00;468;231;0,4935897436;8;0,01709401709;229;0,4893162393;0;0;18;0,03846153846;18;0,03846153846;53;0,1132478632;2;0,004273504274;63;0,1346153846;314;0,6709401709;7;0,01495726496;0;0;22;0,04700854701;3;0,00641025641;64;0,1367521368;0;0;2;0,004273504274;8;0,01709401709;5;0,01068376068;107;1,369712908e-05;461;0,985042735;468;1;446;0,952991453;465;0,9935897436;404;0,8632478632;468;1;466;0,9957264957;460;0,9829059829;463;0,9893162393;361;0,7713675214;0,1255;0,1255;0,1255;0,1373;0,141683778234086;0,1348;"No";NA;"No";2022-04-26 09:30:00;35;-122,35792;47,56268;"53033009900";99124,0714285714;"50-100K";2022-04-26 09:00:00
"983";"Pathfinder K-8 School";"Go2Work_0600";381;11998;0,0317552925487581;6H 0M 0S;0,0786797799633272;2022-04-26 06:00:00;"Pathfinder​";3;"9:30 a.m.";"4 p.m.";"K-8";"Pathfinder K-8";"1901 SW Genesee St.";"Seattle, WA 98106";"1901 SW Genesee St.,Seattle, WA 98106";2022-04-26 08:55:00;468;231;0,4935897436;8;0,01709401709;229;0,4893162393;0;0;18;0,03846153846;18;0,03846153846;53;0,1132478632;2;0,004273504274;63;0,1346153846;314;0,6709401709;7;0,01495726496;0;0;22;0,04700854701;3;0,00641025641;64;0,1367521368;0;0;2;0,004273504274;8;0,01709401709;5;0,01068376068;107;1,369712908e-05;461;0,985042735;468;1;446;0,952991453;465;0,9935897436;404;0,8632478632;468;1;466;0,9957264957;460;0,9829059829;463;0,9893162393;361;0,7713675214;0,1255;0,1255;0,1255;0,1373;0,141683778234086;0,1348;"No";NA;"No";2022-04-26 09:30:00;35;-122,35792;47,56268;"53033009900";99124,0714285714;"50-100K";2022-04-26 09:00:00
"984";"Pathfinder K-8 School";"Go2Work_0630";906;11998;0,0755125854309052;6H 30M 0S;0,154192365394232;2022-04-26 06:30:00;"Pathfinder​";3;"9:30 a.m.";"4 p.m.";"K-8";"Pathfinder K-8";"1901 SW Genesee St.";"Seattle, WA 98106";"1901 SW Genesee St.,Seattle, WA 98106";2022-04-26 08:55:00;468;231;0,4935897436;8;0,01709401709;229;0,4893162393;0;0;18;0,03846153846;18;0,03846153846;53;0,1132478632;2;0,004273504274;63;0,1346153846;314;0,6709401709;7;0,01495726496;0;0;22;0,04700854701;3;0,00641025641;64;0,1367521368;0;0;2;0,004273504274;8;0,01709401709;5;0,01068376068;107;1,369712908e-05;461;0,985042735;468;1;446;0,952991453;465;0,9935897436;404;0,8632478632;468;1;466;0,9957264957;460;0,9829059829;463;0,9893162393;361;0,7713675214;0,1255;0,1255;0,1255;0,1373;0,141683778234086;0,1348;"No";NA;"No";2022-04-26 09:30:00;35;-122,35792;47,56268;"53033009900";99124,0714285714;"50-100K";2022-04-26 09:00:00
"985";"Pathfinder K-8 School";"Go2Work_0700";848;11998;0,0706784464077346;7H 0M 0S;0,224870811801967;2022-04-26 07:00:00;"Pathfinder​";3;"9:30 a.m.";"4 p.m.";"K-8";"Pathfinder K-8";"1901 SW Genesee St.";"Seattle, WA 98106";"1901 SW Genesee St.,Seattle, WA 98106";2022-04-26 08:55:00;468;231;0,4935897436;8;0,01709401709;229;0,4893162393;0;0;18;0,03846153846;18;0,03846153846;53;0,1132478632;2;0,004273504274;63;0,1346153846;314;0,6709401709;7;0,01495726496;0;0;22;0,04700854701;3;0,00641025641;64;0,1367521368;0;0;2;0,004273504274;8;0,01709401709;5;0,01068376068;107;1,369712908e-05;461;0,985042735;468;1;446;0,952991453;465;0,9935897436;404;0,8632478632;468;1;466;0,9957264957;460;0,9829059829;463;0,9893162393;361;0,7713675214;0,1255;0,1255;0,1255;0,1373;0,141683778234086;0,1348;"No";NA;"No";2022-04-26 09:30:00;35;-122,35792;47,56268;"53033009900";99124,0714285714;"50-100K";2022-04-26 09:00:00
"986";"Pathfinder K-8 School";"Go2Work_0730";1936;11998;0,161360226704451;7H 30M 0S;0,386231038506418;2022-04-26 07:30:00;"Pathfinder​";3;"9:30 a.m.";"4 p.m.";"K-8";"Pathfinder K-8";"1901 SW Genesee St.";"Seattle, WA 98106";"1901 SW Genesee St.,Seattle, WA 98106";2022-04-26 08:55:00;468;231;0,4935897436;8;0,01709401709;229;0,4893162393;0;0;18;0,03846153846;18;0,03846153846;53;0,1132478632;2;0,004273504274;63;0,1346153846;314;0,6709401709;7;0,01495726496;0;0;22;0,04700854701;3;0,00641025641;64;0,1367521368;0;0;2;0,004273504274;8;0,01709401709;5;0,01068376068;107;1,369712908e-05;461;0,985042735;468;1;446;0,952991453;465;0,9935897436;404;0,8632478632;468;1;466;0,9957264957;460;0,9829059829;463;0,9893162393;361;0,7713675214;0,1255;0,1255;0,1255;0,1373;0,141683778234086;0,1348;"No";NA;"No";2022-04-26 09:30:00;35;-122,35792;47,56268;"53033009900";99124,0714285714;"50-100K";2022-04-26 09:00:00
"987";"Pathfinder K-8 School";"Go2Work_0800";1315;11998;0,109601600266711;8H 0M 0S;0,495832638773129;2022-04-26 08:00:00;"Pathfinder​";3;"9:30 a.m.";"4 p.m.";"K-8";"Pathfinder K-8";"1901 SW Genesee St.";"Seattle, WA 98106";"1901 SW Genesee St.,Seattle, WA 98106";2022-04-26 08:55:00;468;231;0,4935897436;8;0,01709401709;229;0,4893162393;0;0;18;0,03846153846;18;0,03846153846;53;0,1132478632;2;0,004273504274;63;0,1346153846;314;0,6709401709;7;0,01495726496;0;0;22;0,04700854701;3;0,00641025641;64;0,1367521368;0;0;2;0,004273504274;8;0,01709401709;5;0,01068376068;107;1,369712908e-05;461;0,985042735;468;1;446;0,952991453;465;0,9935897436;404;0,8632478632;468;1;466;0,9957264957;460;0,9829059829;463;0,9893162393;361;0,7713675214;0,1255;0,1255;0,1255;0,1373;0,141683778234086;0,1348;"No";NA;"No";2022-04-26 09:30:00;35;-122,35792;47,56268;"53033009900";99124,0714285714;"50-100K";2022-04-26 09:00:00
